"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
1274,180,1.76639232499733,0.953372467400138,"latent mixture",30,2030,"strict equifinality"
1488,270,1.57476509556962,0.966523262531111,"latent mixture",30,2030,"strict equifinality"
1739,273,1.54396398286323,0.962183043673734,"latent mixture",30,2030,"strict equifinality"
2033,465,1.55915094300136,0.963472124707479,"latent mixture",30,2030,"strict equifinality"
2375,531,1.48816698034535,0.965162403838945,"latent mixture",30,2030,"strict equifinality"
2776,605,1.50959782563429,0.967848761060885,"latent mixture",30,2030,"strict equifinality"
3244,813,1.26691967470404,0.984156412786787,"latent mixture",30,2030,"strict equifinality"
3791,1041,1.28782699246813,0.986525654633389,"latent mixture",30,2030,"strict equifinality"
4431,1244,1.13056558387515,0.952674704210949,"latent mixture",30,2030,"strict equifinality"
5178,1389,0.899399763841665,0.950942733200968,"latent mixture",30,2030,"strict equifinality"
6051,1724,0.751395596602638,0.963864883703657,"latent mixture",30,2030,"strict equifinality"
7071,1724,0.682532722564681,0.971071527343347,"latent mixture",30,2030,"strict equifinality"
8263,1927,0.651478687496916,0.97235132862259,"latent mixture",30,2030,"strict equifinality"
9657,2158,0.601211179648952,0.978303236198273,"latent mixture",30,2030,"strict equifinality"
11285,2411,0.601479165011428,0.978479514812284,"latent mixture",30,2030,"strict equifinality"
13188,2658,0.548956825821418,0.978601898536232,"latent mixture",30,2030,"strict equifinality"
15412,2874,0.518225776359122,0.985206057471323,"latent mixture",30,2030,"strict equifinality"
18011,2955,0.481105159419947,0.988056962242827,"latent mixture",30,2030,"strict equifinality"
21049,3275,0.441316482424123,0.980487609323582,"latent mixture",30,2030,"strict equifinality"
24598,3609,0.412493270355485,0.9700086243464,"latent mixture",30,2030,"strict equifinality"
28746,3790,0.395500729676684,0.963780411270154,"latent mixture",30,2030,"strict equifinality"
33594,3929,0.32012959345645,0.971898877222928,"latent mixture",30,2030,"strict equifinality"
39259,4125,0.274443047394121,0.991376327440846,"latent mixture",30,2030,"strict equifinality"
45879,4378,0.251761464428437,0.982731593719552,"latent mixture",30,2030,"strict equifinality"
53616,4459,0.218312344800334,0.955227214453244,"latent mixture",30,2030,"strict equifinality"
62657,4656,0.172959034712961,0.937158829684544,"latent mixture",30,2030,"strict equifinality"
73223,4756,0.172959034712961,0.937158829684544,"latent mixture",30,2030,"strict equifinality"
85570,4809,0.172959034712961,0.937158829684544,"latent mixture",30,2030,"strict equifinality"
100000,4877,0.172959034712961,0.937158829684544,"latent mixture",30,2030,"strict equifinality"
500,262,0.825108487566814,0.998979599857958,"sample-space reduction",30,2030,"strict equifinality"
584,296,0.825108487566814,0.998979599857958,"sample-space reduction",30,2030,"strict equifinality"
683,338,0.825108487566814,0.998979599857958,"sample-space reduction",30,2030,"strict equifinality"
798,388,0.825108487566814,0.998979599857958,"sample-space reduction",30,2030,"strict equifinality"
933,445,0.80760311084519,0.998221406570035,"sample-space reduction",30,2030,"strict equifinality"
1090,500,0.783833016425341,0.998479350749753,"sample-space reduction",30,2030,"strict equifinality"
1274,560,0.764706369676006,0.999495908113207,"sample-space reduction",30,2030,"strict equifinality"
1488,629,0.747072113650468,0.999807928915884,"sample-space reduction",30,2030,"strict equifinality"
1739,709,0.741063840647344,0.999671956218534,"sample-space reduction",30,2030,"strict equifinality"
2033,801,0.73343759415877,0.999518200274214,"sample-space reduction",30,2030,"strict equifinality"
2375,890,0.732034525651438,0.999566220628096,"sample-space reduction",30,2030,"strict equifinality"
2776,995,0.725426954357149,0.999671195730714,"sample-space reduction",30,2030,"strict equifinality"
3244,1111,0.713904313306345,0.999452711408618,"sample-space reduction",30,2030,"strict equifinality"
3791,1258,0.70088774194296,0.998566411449952,"sample-space reduction",30,2030,"strict equifinality"
4431,1400,0.681804793475382,0.998159713566763,"sample-space reduction",30,2030,"strict equifinality"
5178,1547,0.661726172933477,0.998515097912686,"sample-space reduction",30,2030,"strict equifinality"
6051,1702,0.633244261898278,0.999500479462979,"sample-space reduction",30,2030,"strict equifinality"
7071,1884,0.621728910749104,0.999671431531845,"sample-space reduction",30,2030,"strict equifinality"
8263,2082,0.599523041511941,0.998101250829124,"sample-space reduction",30,2030,"strict equifinality"
9657,2271,0.577913996682613,0.997429174522027,"sample-space reduction",30,2030,"strict equifinality"
11285,2503,0.550364774865904,0.997735161274561,"sample-space reduction",30,2030,"strict equifinality"
13188,2688,0.520621860216132,0.997596233878755,"sample-space reduction",30,2030,"strict equifinality"
15412,2927,0.489550144333192,0.995761406791628,"sample-space reduction",30,2030,"strict equifinality"
18011,3160,0.451142589133517,0.99488027245379,"sample-space reduction",30,2030,"strict equifinality"
21049,3381,0.422680151918887,0.992568369260697,"sample-space reduction",30,2030,"strict equifinality"
24598,3589,0.386086078176937,0.994976772249174,"sample-space reduction",30,2030,"strict equifinality"
28746,3792,0.35620141377135,0.996643661714302,"sample-space reduction",30,2030,"strict equifinality"
33594,4009,0.326412495360454,0.994401249606979,"sample-space reduction",30,2030,"strict equifinality"
39259,4215,0.295891052027319,0.98943526683596,"sample-space reduction",30,2030,"strict equifinality"
45879,4414,0.262232110160218,0.983348644208249,"sample-space reduction",30,2030,"strict equifinality"
53616,4571,0.224137013902072,0.978429646786321,"sample-space reduction",30,2030,"strict equifinality"
62657,4719,0.185179751536175,0.969585881905987,"sample-space reduction",30,2030,"strict equifinality"
73223,4848,0.185179751536175,0.969585881905987,"sample-space reduction",30,2030,"strict equifinality"
85570,4948,0.185179751536175,0.969585881905987,"sample-space reduction",30,2030,"strict equifinality"
100000,5014,0.185179751536175,0.969585881905987,"sample-space reduction",30,2030,"strict equifinality"
500,263,0.837088493288269,0.997820656333367,"finite Zipf reference",31,2031,"strict equifinality"
584,299,0.837088493288269,0.997820656333367,"finite Zipf reference",31,2031,"strict equifinality"
683,342,0.837088493288269,0.997820656333367,"finite Zipf reference",31,2031,"strict equifinality"
798,394,0.837088493288269,0.997820656333367,"finite Zipf reference",31,2031,"strict equifinality"
933,457,0.815767976756925,0.997186316656438,"finite Zipf reference",31,2031,"strict equifinality"
1090,504,0.791394993054681,0.997637131230646,"finite Zipf reference",31,2031,"strict equifinality"
1274,570,0.761030196982749,0.998698604756843,"finite Zipf reference",31,2031,"strict equifinality"
1488,642,0.743932842073283,0.999440539635237,"finite Zipf reference",31,2031,"strict equifinality"
1739,725,0.737393105212305,0.998891731660806,"finite Zipf reference",31,2031,"strict equifinality"
2033,808,0.71241404914671,0.998636372680175,"finite Zipf reference",31,2031,"strict equifinality"
2375,908,0.691714663286637,0.998964459507447,"finite Zipf reference",31,2031,"strict equifinality"
2776,1000,0.673613021001026,0.99954109438499,"finite Zipf reference",31,2031,"strict equifinality"
3244,1109,0.655976942973194,0.999241149546128,"finite Zipf reference",31,2031,"strict equifinality"
3791,1232,0.638847521557246,0.999521959300873,"finite Zipf reference",31,2031,"strict equifinality"
4431,1364,0.637153189903049,0.999526389361019,"finite Zipf reference",31,2031,"strict equifinality"
5178,1492,0.629562266212897,0.999682987133733,"finite Zipf reference",31,2031,"strict equifinality"
6051,1644,0.62274463176857,0.999811698905652,"finite Zipf reference",31,2031,"strict equifinality"
7071,1823,0.606219850392845,0.998687694095944,"finite Zipf reference",31,2031,"strict equifinality"
8263,2005,0.594070376209911,0.998013245738686,"finite Zipf reference",31,2031,"strict equifinality"
9657,2205,0.570060819221816,0.997599186420924,"finite Zipf reference",31,2031,"strict equifinality"
11285,2376,0.541275143429717,0.998175601737474,"finite Zipf reference",31,2031,"strict equifinality"
13188,2599,0.517598581333716,0.998504857154637,"finite Zipf reference",31,2031,"strict equifinality"
15412,2810,0.493442926269321,0.99834182198481,"finite Zipf reference",31,2031,"strict equifinality"
18011,3028,0.469230191115785,0.995806383443326,"finite Zipf reference",31,2031,"strict equifinality"
21049,3258,0.433983757642693,0.995567617673535,"finite Zipf reference",31,2031,"strict equifinality"
24598,3480,0.401691323273415,0.994051680251462,"finite Zipf reference",31,2031,"strict equifinality"
28746,3684,0.366914601942609,0.992837021165096,"finite Zipf reference",31,2031,"strict equifinality"
33594,3894,0.329848814430157,0.991849515503435,"finite Zipf reference",31,2031,"strict equifinality"
39259,4091,0.291651926465171,0.987022903102317,"finite Zipf reference",31,2031,"strict equifinality"
45879,4273,0.253479255029391,0.979312003907488,"finite Zipf reference",31,2031,"strict equifinality"
53616,4433,0.213442628105241,0.973475443703907,"finite Zipf reference",31,2031,"strict equifinality"
62657,4558,0.177239625586236,0.971482091612031,"finite Zipf reference",31,2031,"strict equifinality"
73223,4669,0.177239625586236,0.971482091612031,"finite Zipf reference",31,2031,"strict equifinality"
85570,4760,0.177239625586236,0.971482091612031,"finite Zipf reference",31,2031,"strict equifinality"
100000,4842,0.177239625586236,0.971482091612031,"finite Zipf reference",31,2031,"strict equifinality"
500,190,0.80373988357057,0.998780112886025,"Zipf Markov control",31,2031,"strict equifinality"
584,216,0.80373988357057,0.998780112886025,"Zipf Markov control",31,2031,"strict equifinality"
683,245,0.80373988357057,0.998780112886025,"Zipf Markov control",31,2031,"strict equifinality"
798,282,0.80373988357057,0.998780112886025,"Zipf Markov control",31,2031,"strict equifinality"
933,320,0.791771140959928,0.998855966417769,"Zipf Markov control",31,2031,"strict equifinality"
1090,355,0.775988981861717,0.998988926160712,"Zipf Markov control",31,2031,"strict equifinality"
1274,402,0.766551241212833,0.999566842694197,"Zipf Markov control",31,2031,"strict equifinality"
1488,455,0.770390455687228,0.99955262878174,"Zipf Markov control",31,2031,"strict equifinality"
1739,510,0.781353952209032,0.999906389648176,"Zipf Markov control",31,2031,"strict equifinality"
2033,580,0.774395938039106,0.999847592621894,"Zipf Markov control",31,2031,"strict equifinality"
2375,653,0.76743432260162,0.999779894017023,"Zipf Markov control",31,2031,"strict equifinality"
2776,738,0.747871560000168,0.998646429473095,"Zipf Markov control",31,2031,"strict equifinality"
3244,827,0.712917820603463,0.997668596482601,"Zipf Markov control",31,2031,"strict equifinality"
3791,929,0.682677869191266,0.997405621245603,"Zipf Markov control",31,2031,"strict equifinality"
4431,1022,0.652484126211065,0.998324341883203,"Zipf Markov control",31,2031,"strict equifinality"
5178,1124,0.637555979415275,0.999340727115423,"Zipf Markov control",31,2031,"strict equifinality"
6051,1241,0.63548897168491,0.999510038105455,"Zipf Markov control",31,2031,"strict equifinality"
7071,1365,0.655906490635658,0.998892288895145,"Zipf Markov control",31,2031,"strict equifinality"
8263,1516,0.662011545727167,0.999242339604929,"Zipf Markov control",31,2031,"strict equifinality"
9657,1687,0.652424871407951,0.99837188266744,"Zipf Markov control",31,2031,"strict equifinality"
11285,1893,0.631913198079133,0.996479492191843,"Zipf Markov control",31,2031,"strict equifinality"
13188,2070,0.593324057544299,0.994362438942591,"Zipf Markov control",31,2031,"strict equifinality"
15412,2255,0.555668982166076,0.995742391754313,"Zipf Markov control",31,2031,"strict equifinality"
18011,2453,0.519399844036398,0.99879976190236,"Zipf Markov control",31,2031,"strict equifinality"
21049,2641,0.497993858256425,0.998635015038935,"Zipf Markov control",31,2031,"strict equifinality"
24598,2865,0.474302049446008,0.997951245644559,"Zipf Markov control",31,2031,"strict equifinality"
28746,3078,0.448352715526192,0.997015714215105,"Zipf Markov control",31,2031,"strict equifinality"
33594,3296,0.425281249610837,0.9963068217169,"Zipf Markov control",31,2031,"strict equifinality"
39259,3508,0.392080026972576,0.995796316745124,"Zipf Markov control",31,2031,"strict equifinality"
45879,3719,0.357745188125534,0.992177750744196,"Zipf Markov control",31,2031,"strict equifinality"
53616,3944,0.321612677605638,0.988577368483977,"Zipf Markov control",31,2031,"strict equifinality"
62657,4126,0.286444863672538,0.985948598039047,"Zipf Markov control",31,2031,"strict equifinality"
73223,4288,0.286444863672538,0.985948598039047,"Zipf Markov control",31,2031,"strict equifinality"
85570,4446,0.286444863672538,0.985948598039047,"Zipf Markov control",31,2031,"strict equifinality"
100000,4594,0.286444863672538,0.985948598039047,"Zipf Markov control",31,2031,"strict equifinality"
500,187,0.9227270835166,0.905844666534379,"latent mixture",31,2031,"strict equifinality"
584,196,0.9227270835166,0.905844666534379,"latent mixture",31,2031,"strict equifinality"
683,200,0.9227270835166,0.905844666534379,"latent mixture",31,2031,"strict equifinality"
798,235,0.9227270835166,0.905844666534379,"latent mixture",31,2031,"strict equifinality"
933,338,0.873841691476775,0.872169891753012,"latent mixture",31,2031,"strict equifinality"
1090,384,0.992849527705755,0.884694532035445,"latent mixture",31,2031,"strict equifinality"
1274,384,0.928769923371343,0.880613412443722,"latent mixture",31,2031,"strict equifinality"
1488,384,0.923333119938962,0.881344736413061,"latent mixture",31,2031,"strict equifinality"
1739,585,0.968099300142603,0.902032731921327,"latent mixture",31,2031,"strict equifinality"
2033,629,0.929710304382381,0.876264304202554,"latent mixture",31,2031,"strict equifinality"
2375,809,0.797952427258009,0.817754392111859,"latent mixture",31,2031,"strict equifinality"
2776,810,0.560880690857948,0.905585061701694,"latent mixture",31,2031,"strict equifinality"
3244,810,0.570618174226167,0.904744786981215,"latent mixture",31,2031,"strict equifinality"
3791,907,0.681570115265067,0.851898221081352,"latent mixture",31,2031,"strict equifinality"
4431,1036,0.892556608305975,0.943447057031218,"latent mixture",31,2031,"strict equifinality"
