"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
28746,1338,0.96104884886591,0.999743721924216,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
33594,1554,0.949589651310072,0.999930600277679,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
39259,1795,0.966918997662335,0.999341931269926,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
45879,2076,0.977015690654639,0.999212962838144,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
53616,2410,0.990509222622654,0.999337271052499,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
62657,2871,0.998602006033942,0.99959381723309,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
73223,3336,0.998602006033942,0.99959381723309,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
85570,3897,0.998602006033942,0.99959381723309,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
100000,4523,0.998602006033942,0.99959381723309,"Simon reinforcement",4,2004,"Zipf-compatible / mimicking"
500,198,0.762383154233292,0.998007476280593,"random segmentation",5,2005,"Zipf-compatible / mimicking"
584,218,0.762383154233292,0.998007476280593,"random segmentation",5,2005,"Zipf-compatible / mimicking"
683,244,0.762383154233292,0.998007476280593,"random segmentation",5,2005,"Zipf-compatible / mimicking"
798,277,0.762383154233292,0.998007476280593,"random segmentation",5,2005,"Zipf-compatible / mimicking"
933,309,0.803689197443921,0.998479451218927,"random segmentation",5,2005,"Zipf-compatible / mimicking"
1090,355,0.832465519137557,0.998618763286993,"random segmentation",5,2005,"Zipf-compatible / mimicking"
1274,401,0.822265862827869,0.997718609786077,"random segmentation",5,2005,"Zipf-compatible / mimicking"
1488,464,0.807049984360596,0.996312076620166,"random segmentation",5,2005,"Zipf-compatible / mimicking"
1739,532,0.773552676619695,0.996063787014095,"random segmentation",5,2005,"Zipf-compatible / mimicking"
2033,583,0.766048693762865,0.996548513707557,"random segmentation",5,2005,"Zipf-compatible / mimicking"
2375,653,0.750803893285151,0.997846279368573,"random segmentation",5,2005,"Zipf-compatible / mimicking"
2776,732,0.760767166576529,0.99750355530759,"random segmentation",5,2005,"Zipf-compatible / mimicking"
3244,842,0.793159047732764,0.999376390847693,"random segmentation",5,2005,"Zipf-compatible / mimicking"
3791,944,0.80327846408189,0.999670863273858,"random segmentation",5,2005,"Zipf-compatible / mimicking"
4431,1072,0.800679053649522,0.999590346927317,"random segmentation",5,2005,"Zipf-compatible / mimicking"
5178,1220,0.786058342912228,0.999719770434048,"random segmentation",5,2005,"Zipf-compatible / mimicking"
6051,1379,0.778440780785917,0.999449759331539,"random segmentation",5,2005,"Zipf-compatible / mimicking"
7071,1550,0.767390319478332,0.999691190503605,"random segmentation",5,2005,"Zipf-compatible / mimicking"
8263,1745,0.757100148564594,0.999925136862658,"random segmentation",5,2005,"Zipf-compatible / mimicking"
9657,1954,0.756092938189082,0.999940495314506,"random segmentation",5,2005,"Zipf-compatible / mimicking"
11285,2210,0.756882542098314,0.999944782370648,"random segmentation",5,2005,"Zipf-compatible / mimicking"
13188,2480,0.758692800689353,0.999944558231905,"random segmentation",5,2005,"Zipf-compatible / mimicking"
15412,2798,0.763813799799939,0.999943602523388,"random segmentation",5,2005,"Zipf-compatible / mimicking"
18011,3142,0.764535815883117,0.999935765161596,"random segmentation",5,2005,"Zipf-compatible / mimicking"
21049,3543,0.770769565955302,0.999947871600563,"random segmentation",5,2005,"Zipf-compatible / mimicking"
24598,4004,0.777967562678264,0.999872941670321,"random segmentation",5,2005,"Zipf-compatible / mimicking"
28746,4513,0.788763343602291,0.999872224902024,"random segmentation",5,2005,"Zipf-compatible / mimicking"
33594,5103,0.799356057695424,0.999799700148146,"random segmentation",5,2005,"Zipf-compatible / mimicking"
39259,5792,0.80476070144922,0.999869833051068,"random segmentation",5,2005,"Zipf-compatible / mimicking"
45879,6577,0.805623184325958,0.999893785226511,"random segmentation",5,2005,"Zipf-compatible / mimicking"
53616,7490,0.79720765582359,0.999678354984147,"random segmentation",5,2005,"Zipf-compatible / mimicking"
62657,8461,0.786537471381902,0.999674710695082,"random segmentation",5,2005,"Zipf-compatible / mimicking"
73223,9544,0.786537471381902,0.999674710695082,"random segmentation",5,2005,"Zipf-compatible / mimicking"
85570,10723,0.786537471381902,0.999674710695082,"random segmentation",5,2005,"Zipf-compatible / mimicking"
100000,12107,0.786537471381902,0.999674710695082,"random segmentation",5,2005,"Zipf-compatible / mimicking"
500,25,1.03376780958159,0.989084939330205,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
584,28,1.03376780958159,0.989084939330205,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
683,32,1.03376780958159,0.989084939330205,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
798,41,1.03376780958159,0.989084939330205,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
933,46,1.04486083254149,0.990434578038494,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
1090,52,1.01930710151155,0.989244192896719,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
1274,66,0.958589266153141,0.992672622927345,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
1488,73,1.00254050144638,0.993601291979172,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
1739,85,0.998961146727096,0.993513236586235,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
2033,98,0.962630400151579,0.995982448461954,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
2375,119,1.0021335076599,0.998818583516431,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
2776,136,0.970481128412177,0.996656047495435,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
3244,158,0.929690545902351,0.99502993398651,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
3791,186,0.897725098904625,0.997999252208196,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
4431,207,0.899653832902857,0.997982799118603,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
5178,236,0.892420323577983,0.998158783497661,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
6051,278,0.880463224601886,0.998003345379554,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
7071,319,0.906186387949867,0.999035180209077,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
8263,366,0.923628114053501,0.998377820313767,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
9657,414,0.933957894041096,0.997853434241792,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
11285,485,0.941529940163558,0.998258630989389,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
13188,572,0.970083949049082,0.99841534246507,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
15412,667,1.00252255102327,0.998647079291692,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
18011,755,1.00420882708922,0.99863661157114,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
21049,904,1.02459271694678,0.998082008531257,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
24598,1071,1.04757642789045,0.998668343740309,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
28746,1243,1.06932813415736,0.999609650046056,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
33594,1492,1.05365641099521,0.999700456703737,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
39259,1748,1.04468181611415,0.999608947911178,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
45879,2063,1.0414398112699,0.99956956131883,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
53616,2413,1.02853983802799,0.999950115291341,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
62657,2823,1.02608279778224,0.999938103297468,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
73223,3319,1.02608279778224,0.999938103297468,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
85570,3912,1.02608279778224,0.999938103297468,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
100000,4563,1.02608279778224,0.999938103297468,"Simon reinforcement",5,2005,"Zipf-compatible / mimicking"
500,199,0.760898595777567,0.999166857349017,"random segmentation",6,2006,"Zipf-compatible / mimicking"
584,228,0.760898595777567,0.999166857349017,"random segmentation",6,2006,"Zipf-compatible / mimicking"
683,256,0.760898595777567,0.999166857349017,"random segmentation",6,2006,"Zipf-compatible / mimicking"
798,288,0.760898595777567,0.999166857349017,"random segmentation",6,2006,"Zipf-compatible / mimicking"
933,326,0.735341782668186,0.999304392891042,"random segmentation",6,2006,"Zipf-compatible / mimicking"
1090,361,0.733127695980861,0.999343262754434,"random segmentation",6,2006,"Zipf-compatible / mimicking"
1274,409,0.738596194571133,0.999074501352861,"random segmentation",6,2006,"Zipf-compatible / mimicking"
1488,451,0.743256418048793,0.998994020648661,"random segmentation",6,2006,"Zipf-compatible / mimicking"
1739,511,0.771095294415456,0.998645488170688,"random segmentation",6,2006,"Zipf-compatible / mimicking"
2033,580,0.784428862504749,0.998697807701055,"random segmentation",6,2006,"Zipf-compatible / mimicking"
2375,650,0.814159822261543,0.999450773862369,"random segmentation",6,2006,"Zipf-compatible / mimicking"
2776,748,0.831640007817615,0.999140489810749,"random segmentation",6,2006,"Zipf-compatible / mimicking"
3244,843,0.839203936638852,0.99936464619573,"random segmentation",6,2006,"Zipf-compatible / mimicking"
3791,970,0.837534950790339,0.999267305707198,"random segmentation",6,2006,"Zipf-compatible / mimicking"
4431,1115,0.813563065207531,0.998606259772208,"random segmentation",6,2006,"Zipf-compatible / mimicking"
5178,1258,0.796435503466091,0.998190988206449,"random segmentation",6,2006,"Zipf-compatible / mimicking"
6051,1416,0.775264382220704,0.999320685801871,"random segmentation",6,2006,"Zipf-compatible / mimicking"
7071,1585,0.766483406866551,0.99980061794902,"random segmentation",6,2006,"Zipf-compatible / mimicking"
8263,1787,0.769885296630336,0.999799085250403,"random segmentation",6,2006,"Zipf-compatible / mimicking"
9657,2025,0.771312032051884,0.999832368322967,"random segmentation",6,2006,"Zipf-compatible / mimicking"
11285,2290,0.776347463104298,0.999896644758172,"random segmentation",6,2006,"Zipf-compatible / mimicking"
13188,2578,0.774890352039358,0.999902462395729,"random segmentation",6,2006,"Zipf-compatible / mimicking"
15412,2894,0.766328013853725,0.999874453449665,"random segmentation",6,2006,"Zipf-compatible / mimicking"
18011,3280,0.759525500890954,0.99983382900474,"random segmentation",6,2006,"Zipf-compatible / mimicking"
21049,3699,0.759455426107573,0.999834144328603,"random segmentation",6,2006,"Zipf-compatible / mimicking"
24598,4138,0.761929742205815,0.999802391344196,"random segmentation",6,2006,"Zipf-compatible / mimicking"
28746,4646,0.760863821253861,0.999823760304929,"random segmentation",6,2006,"Zipf-compatible / mimicking"
33594,5252,0.767588492052686,0.999792840905953,"random segmentation",6,2006,"Zipf-compatible / mimicking"
39259,5936,0.777094884428586,0.999948040022793,"random segmentation",6,2006,"Zipf-compatible / mimicking"
45879,6684,0.778721852156244,0.999974625782603,"random segmentation",6,2006,"Zipf-compatible / mimicking"
53616,7562,0.77569824267029,0.999970002753097,"random segmentation",6,2006,"Zipf-compatible / mimicking"
62657,8545,0.770596263994189,0.999927500881479,"random segmentation",6,2006,"Zipf-compatible / mimicking"
73223,9616,0.770596263994189,0.999927500881479,"random segmentation",6,2006,"Zipf-compatible / mimicking"
85570,10841,0.770596263994189,0.999927500881479,"random segmentation",6,2006,"Zipf-compatible / mimicking"
100000,12174,0.770596263994189,0.999927500881479,"random segmentation",6,2006,"Zipf-compatible / mimicking"
500,27,0.836599060296331,0.984873535746818,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
584,31,0.836599060296331,0.984873535746818,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
683,35,0.836599060296331,0.984873535746818,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
798,37,0.836599060296331,0.984873535746818,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
933,45,0.873498765701316,0.98560072199406,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
1090,50,0.897894659703258,0.989404609694404,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
1274,61,0.939081517579147,0.994215920627409,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
1488,69,0.904374152057998,0.995934394132385,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
1739,77,0.874852201546046,0.992831556931467,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
2033,91,0.819380795553826,0.996573914834847,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
2375,104,0.839077981629876,0.99595464456397,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
2776,114,0.906552269257732,0.988345986335494,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
3244,130,0.999323585059503,0.976470705774902,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
3791,153,1.1164855072902,0.982519251596936,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
4431,189,1.14722300801146,0.989498025528382,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
5178,237,1.10785631839542,0.983370473652622,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
6051,286,1.02586573015682,0.97824129025794,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
7071,309,0.946318137759232,0.986415729417889,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
8263,355,0.901602535673935,0.993503522368091,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
9657,409,0.92705379271958,0.992009988784347,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
11285,484,1.01022619707903,0.998519203342701,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
13188,564,1.03305868522111,0.999416072989369,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
15412,665,1.04772068860173,0.999753351503105,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
18011,794,1.05352651836668,0.999693636806108,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
21049,922,1.0478452270153,0.999509855059979,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
24598,1090,1.03400720105154,0.999461349425402,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
28746,1295,1.02358145473342,0.999638825806119,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
33594,1494,1.01952359262337,0.999574055659443,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
39259,1753,1.00825893548952,0.999749875407691,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
45879,2064,1.00721081658279,0.999771672901023,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
53616,2399,1.01872740117445,0.999927336808078,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
62657,2812,1.01116585281512,0.999859126714762,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
73223,3311,1.01116585281512,0.999859126714762,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
85570,3881,1.01116585281512,0.999859126714762,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
100000,4498,1.01116585281512,0.999859126714762,"Simon reinforcement",6,2006,"Zipf-compatible / mimicking"
500,214,0.763593327551607,0.999403666606037,"random segmentation",7,2007,"Zipf-compatible / mimicking"
584,243,0.763593327551607,0.999403666606037,"random segmentation",7,2007,"Zipf-compatible / mimicking"
683,272,0.763593327551607,0.999403666606037,"random segmentation",7,2007,"Zipf-compatible / mimicking"
798,308,0.763593327551607,0.999403666606037,"random segmentation",7,2007,"Zipf-compatible / mimicking"
933,349,0.738339079330651,0.998413609787083,"random segmentation",7,2007,"Zipf-compatible / mimicking"
1090,392,0.735802274896519,0.998476850408323,"random segmentation",7,2007,"Zipf-compatible / mimicking"
1274,435,0.732259120589097,0.998704668230791,"random segmentation",7,2007,"Zipf-compatible / mimicking"
1488,480,0.738585818677994,0.998385674272743,"random segmentation",7,2007,"Zipf-compatible / mimicking"
1739,548,0.747912368276237,0.998615310273927,"random segmentation",7,2007,"Zipf-compatible / mimicking"
2033,618,0.760173776819052,0.999325367680139,"random segmentation",7,2007,"Zipf-compatible / mimicking"
2375,698,0.759513158878123,0.999290487156824,"random segmentation",7,2007,"Zipf-compatible / mimicking"
2776,780,0.739487146666444,0.999712496824826,"random segmentation",7,2007,"Zipf-compatible / mimicking"
